review,label,nle,max_shap_value
"the premise of turbulence is i 'm sure very familiar to us all. 
 we 've seen it before in passenger 57, executive decision, and countless other flicks that are good in there own way. 
 you know, terrorists take over a plane, ask the police on the ground for what they what and so on. 
 turbulence starts out with a"" convict"" ray liotta being accused of a crime. 
 you think there is no way he could have done it, he 's so open and kind. 
 he is taken in and is subsequently transported on a commerical plane to la. 
 this is already a problem. 
 there is no way that convicts would be transported on the same commercial flight that normal passangers would be on. 
 anyway, it is christmas eve and everyone is waiting to get to la and spend christmas eve there. 
 well, convict one manages to stop the flight in its proverbial"" tracks"" and liotta, still as calm as ever, takes the other convict out. 
 he also has eyes for lauren holly, a flight attendent, and seems to grow closer to her. 
"" 
 the plot stops here 
"" i did n't like this movie because it seemed to be a rip off of every other airplane movie i 've ever seen. 
 at one point, mr. liotta looked exactly like jack nicholson in the shining( i 'm serious!). 
 it was like they stole for every other movie down to a"" t"". 
 the only reason i did not give this 0 stars is because it had some okay stunts. 
 do n't even bother! 
",negative,"The review is negative because the reviewer did not enjoy the movie ""Turbulence"". The reviewer criticizes the film for being a rip-off of other airplane movies, for its unrealistic plot, and for its lack of originality. The reviewer only gives credit to the film for its stunts.",0.2315613490859204
"for timing reasons having to do with baby sitters, we recently went to a multiplex and saw undercover blues. 
 i would give it one half of a star for guts. 
 anyone in a movie this bad would have to have guts. 
 i later read a ny times review that said kathleen turner and dennis quaid had gotten so plump 
 they looked like they had the mumps in the show. 
 the script was the worst part. 
 they had characters who talked with funny accents in an attempt to make you laugh. 
 they had lots of"" great"" sight gags 
 like two people trying to go in a door together and therefore bumping shoulders against the door. 
 turner and quaid both kept smiling like some idiots on a game show. 
 the good news is that we were smart enough to vote with our feet and left. buy some tickets and give them to your worst enemies. 
 tell them the show is great and smile a lot. 
* 
* 
**= one of the top few films of this or any year. 
 a must see film. 
* 
**= excellent show. 
 look for it. 
* 
*= average movie. 
 kind of enjoyable. 
*= poor show. 
 do n't waste your money. 0 
= one of the worst films of this or any year. 
 totally unbearable. 
 review written on: september 29, 1993 opinions expressed are mine and not meant to reflect my employer 's. 
",negative,"The review is negative because the reviewer criticizes the movie for its poor script, unappealing characters, and bad acting. The reviewer also suggests that the movie is so bad that it should be given to one's worst enemies.",0.39841930456259617
"the marvelous british actor derek jacobi stars in writer and director john maybury 's love is the devil about the popular modern artist francis bacon. 
 as always, jacobi 's acting is impeccable, but the movie tries hard and succeeds at being unentertaining and opaque. 
 the movie convincingly argues that francis, played by jacobi, was a completely despicable and vain individual, but it never provides any insight into his work or any motivation for his attitude. 
 when interviewed by a fawning talk show host, francis calls his style"" chance brushstrokes. 
"" starting with a burglary of francis 's flat, the film uses loud sound effects that sound like they were lifted from a cheap horror movie. 
 the camera shots are heavy on the avant- garde angles -- lots of wide- angle close- ups and distorted shots filmed through colored- glass reflections. 
 the director is much more interested in filmmaking style than in the substance of the story with the result being a sterile examination of a lonely and vain man. 
 daniel craig, in a lifeless performance, plays the burglar and boxer, george dyer. 
 when francis lays eyes on him after the break- in, francis promises not to call the police if he 'll stay for sex. 
 he stays for the entire movie but never respects the man with whom he shares a bed. 
 he thinks that francis 's paintings have"" no bloody use,"" and the movie presents no counterargument. 
 writer maybury barely outlines francis 's character, and george and the rest of the supporting cast remain a complete enigma. 
 we learn little of george other than francis 's reason for liking him -- george 's"" amorality and innocence. 
"" 
 francis 's love of sadomasochism is shown early and often. 
"" boxing is such a marvelous aperitif for sex,"" he reflects to george on the way to watch a boxing match. 
 as the fighter 's head is sliced open with a heavy blow, the camera cuts to a gleeful francis whose own head is soaked by the flying blood. 
 francis appears to be in",negative,"The review is negative because the reviewer criticizes the movie for being unentertaining and opaque. The reviewer also criticizes the movie for its lack of insight into the main character's work and motivation, and for its focus on style over substance.",0.09813429723869954
"voices..... trey parker, matt stone, george clooney, minnie driver. 
"" south park: bigger, longer and uncut"" is undoubtedly crude, offensive, mean- spirited movie, that comes off as a politcally correct movie too. 
 if your canadian, a strong christian, fat, gay or anything else, you will be offended. 
 but when you watch this movie, there is no doubt that you will laugh. 
 based on the wildly popular comedy central tv show, south park stars cartman, an overweight, foul- mouthed kid, with attitude, and a sweet side. 
 kenny, a poor kid who gets killed in every episode, and talks with his coat hood covering his head. 
 stan a regular, sometimes boring kid who has problems with women. and kyle a lonely jew who talks to his poop. 
 the movie opens with a funny, but messageable song, that all of the people of south park sing. 
 cartman, stan, kenny and kyle are very excited to see the new terrance and phillip( beavis and butthead types) movie"" asses of fire"". 
 but when the kids get up to the movie to get the tickets, they learn the movie is rated r, which of course means that anyone under the age of 17 can not get in without a parent or legal guardian. 
 the kids do not understand this, and they pay a homeless man to buy their tickets. 
 while in the movie, laughing at the movie, terrance and phillip cuss repeatedly entertaining the kids. 
 they kids then go out and cuss themselves, getting in trouble and causing kyle 's mom to go against the mpaa. 
 while doing this kenny learns a thing or to, by proving to cartman he can light his fart on fire. 
 kenny does so 
, dies, and goes to hell, to find out that satan and saddam huiessan( homosexual lovers), are about to take over the world, if terrance and phillip die. 
> 
 from here on, nothing",positive,"The review is positive because the reviewer praises the movie for its humor and entertainment value. The reviewer also appreciates the characters and the plot of the movie, despite acknowledging that it may be offensive to some.",0.2599649151974644
"written by john grisham and robert altman( as al hayes) directed by robert altman some time ago, a young director was given the opportunity to direct the screen version of a popular novel. 
 the novel was a summer smash, topping best- seller lists across the country and already drawing speculation as to which popular actors of the day might play the leads. 
 the only problem: the novel was n't very good. 
 it was far more pulp than pulitzer. 
 but the director realized that, no matter how pedestrian the prose, this book really grabbed people- that the author, while not a great writer, was a fantastic storyteller. 
 so he took on the project, convinced he could make something happen on screen. 
 the director? 
 francis ford coppola. 
 the book, of course, was mario puzo 's the godfather. 
 the rest, as they say in showbiz, was history. 
 by bringing up the godfather, i do n't mean to suggest that robert altman 's the gingerbread man is destined for that level of greatness. 
 but the parallel does suggest that it is possible to create great cinema from questionable source material. 
 can you get any more questionable than john grisham? 
 depends on whom you ask. 
 but there 's no question that grisham 's work grabs people. 
 like puzo, grisham is a better storyteller than a writer- unlike fellow hack michael crichton, who is a good idea man but who ca n't tell a well- constructed story from a can of spam. 
 so something in grisham 's unpublished story of a cocky savannah lawyer who gets involved in a deadly family squabble drew the attention of robert altman, who at 73 years old remains one of america 's greatest living filmmakers. 
 the result is a gripping thriller that, while falling short of classic cinema, deserves its place in the altman canon. 
> from its opening shot to the closing credits, the gingerbread man is permeated with a sense of dread, with a fear of the natural destructive forces of the universe. 
 this",positive,The review is positive because the reviewer appreciates the storytelling of the movie and the director's ability to create a gripping thriller from questionable source material. The reviewer also praises the movie for its sense of dread and fear of the natural destructive forces of the universe.,0.5037132503508617
"it was with a huge lack of something to do that i decided to watch this on good old upn on sunday afternoon, when the only good things on tv are the second- rate movies they show( some are good: they showed"" total recall"" before this one). if you know me, i think seagal is probably the most boring action star to ever live. 
 and this includes keanu reeves. 
 what do i hate about seagal? 
 i hate how he uses one facial expression for every single threatening and non- threatening situation( the squint). 
 i hate those scenes in every movie where he goes around, bullying people up, saying stupid lines with a brooklyn accent more fake than burt reynold 's hairpiece in"" boogie nights. 
"" i despise how he never gets a bruise 
 in any of his fights. 
 i hate how every single plot twist leads to just a melodramatic fight between he and the chief villain. 
 i hate his non- satirical messages( in the beginning of this one, he slaps on a quote from arthur miller, which has nothing to do with the film, except it 's about brooklyn where this film takes place). 
 and i hate how he 's so narcissistic that he thinks that he can actually fucking sing 
( during the end credits, he has a good old hill billy rock tune sung and penned by him). 
 sure, the guy 's probably a nice guy in person 
( i actually found him very non- threatening when he was on letterman not too long ago). 
 but the guy makes worse films than reagan did. 
 so what 's the plot of this shit- terpiece? 
 well. 
.. 
 something about him trying to catch a stupid- ass crook( william forsythe) who shot and killed his partner in broad daylight. 
 i could n't believe how bad this scene was- the guy was conveniently with his family so we get the maximum emotional effect( ahem!). 
 and forsythe even said some stupid lines to",negative,"The reviewer expresses a strong dislike for the actor Steven Seagal and criticizes his acting skills, the plot, and the dialogue of the movie. The reviewer also uses derogatory language to describe the movie, indicating a negative sentiment.",0.002911874473455582
"if the 70 's nostalgia did n't make you feel old, the 80 's nostalgia is bound to. 
 one of the latter set,"" the wedding singer,"" seems to be written by someone who did not experience the 1980 's directly but only read about them in an article in parade magazine. 
 the wacky fashions are here... 
 and the music. 
.. 
 and references aplenty to celebrities and signs of the times, but it all seems tediously- and too obviously- inserted for the didn't- we- dress- funny- back- then chuckle. 
 the plot is standard romantic comedy with nothing original: robbie( adam sandler) is a wedding singer; julia( drew barrymore) waits tables at weddings. 
 both are engaged; however, robbie 's fiance( angela featherstone) dumps him at the altar, and julia 's fiance( matthew glave) is a skirt- chasing speculator in junk bonds. 
 robbie and julia go through the expected ups- and- downs as they realize they were meant to be together. 
 i 'll fess up- 
 i've never found adam sandler funny. 
 whatever his appeal is, i 've missed it. 
( other comedians i do n't get include pauly shore and 
 pee wee herman- make your own judgments). 
 the stupidity and artificiality of the whole project is summarized in a cameo by billy idol as himself. 
 idol looks like hell, and the ravages of his lifestyle are barely concealed by thick makeup. 
 he 's mocked by a photo of his younger self on a rolling stone cover in the same scene. 
 we 're not supposed to notice that, and we 're not supposed to notice how silly it is that billy idol suddenly appears to play fairy godmother to robbie. 
 other cameos, by steve buscemi and jon lovitz, provide the only real laughs in the movie. 
 lovitz is especially good, playing a rival wedding singer plotting with the mania of a bond villain to take advantage of robbie 's post- break- up depression. 
",negative,"The reviewer criticizes the movie for its lack of originality in plot and humor. The reviewer also expresses a dislike for the actor Adam Sandler and finds the cameos in the movie to be silly and artificial, indicating a negative sentiment.",0.10479764449940265
"because no one demanded it: 
 david duchovny in a romantic comedy! 
 at last, both his romantic magnetism and his comedic brilliance are mined for all their resources! 
 the choice of duchovny may have something to do with the plot, which could be fodder for a valentine 's day episode of"" the x- files. 
"" 
 bob rueland( david duchovny) loses his wife elizabeth( joely richardson) in a car accident. 
 at the same time, grace briggs( minnie driver) is in the hospital, waiting for a heart transplant. 
 grace gets elizabeth 's heart, and it leads her to bob. 
 it 's the romantic equivalent of all those horror films where someone gets a transplant from a serial killer and then is driven to slaughter people. 
 four writers are credited with contributing to the story. 
 that does n't seem possible. 
 despite being a solid two hours long,"" return to me"" adds little to 
 the"" boy meets girl/ boy loses girl"" formula and, as a result, is terribly tedious and slow- moving. 
 duchovny and driver seem unable to generate any sparks, and 
 i kept wishing for a fast- forward button to move their scenes along. 
 since driver has managed to work well in romantic roles before, i blame duchovny. 
 he 's out of his element without the manufactured and static sexual tension of his tv series( and i 've always thought that the relationship between mulder and scully on"" the x- files"" comes off more sibling- like than hot- and- bothered). 
 there 's something about duchovny that 
 makes me uneasy. 
 regardless of the role he 's playing, he comes off as a weirdo. 
 the only redeeming quality of"" return to me"" is its hilarious supporting cast. 
 the circle of friends and relatives around bob and grace is constantly playing matchmaker, and they generate the only laughs in the movie. 
 carroll o'connor is grace 's grandfather marty o'reilly. 
 when bob comes into marty 's restaurant after hours",negative,"The reviewer criticizes the movie for its lack of originality and slow pace. The reviewer also expresses a dislike for the actor David Duchovny and finds his performance lacking in chemistry and unsettling, indicating a negative sentiment.",0.02267750078840236
" showgirls"" is the first big- budget, big- studio film to receive an nc-17 rating. 
 and its release last year came at a time when senator bob dole and other politicans 
 chastised the entertainment industry for promoting sex and violence. 
 but if"" showgirls"" is any indication of hollywood 's future, the folks in washington should focus their attack on a more dangerous threat to american values -- bad moviemaking. 
"" showgirls"" is a relentlessly exploitive look at the las vegas strip scene, and the film turns out to be just as trashy as its subject matter. 
 director paul verhoeven and writer joe eszterhas, who collaborated on another shock- value project, 1992 's"" basic instinct,"" follow the plight of a young woman( teen tv star elizabeth berkley) determined to make a name for herself as a topless dancer. 
 it 's a hackneyed premise to begin with, so not surprisingly, all of the stock characters are trucked out. 
 there 's the demanding producer. 
 the loyal friend. 
 the bitchy competitor. 
 lest i forget the scummy club owner. 
 of course, any attempt at character development or a coherent storyline is just window dressing for the film 's main attraction -- an endless parade of full- frontal nudity. 
 unfortunately,"" showgirls"" does n't satisfy in this department. 
 verhoeven 's slam- bang, in- your- face style of direction proves neither arousing nor erotic. 
 to make matters worse, you 'll be forced to sit through the movie 's clothed scenes, which do n't cover up for laughable acting and some of the most absurd dialogue ever spoken in film history. 
 verhoeven and ezsterhas deserve credit for trying to break ground, but if it 's adult entertainment you want, stay home and watch the playboy channel. 
 you 'll be the wiser for it. 
",negative,"The reviewer criticizes the movie for its exploitative content, lack of character development, and absurd dialogue. The reviewer also finds the movie's attempts at eroticism to be unsuccessful and advises viewers to watch something else instead, indicating a negative sentiment.",0.009839510896492435
"david lynch 's"" blue velvet"" begins and ends with colorful, bright shots of flowers and happy americans mowing their lawns in a seemingly perfect american town. 
 however, what lies inside this nominally safe atmosphere is a"" strange world"" of drug dealers, sadists, and murderers. 
 the opening and closing shots are a wonderful contrast to the rest of the gloomy, disturbing film. 
 they show not to make assumptions from first glance and that oddness is common in all places under all circumstances. 
 odd would be a perfect adjective to describe this film, its characters, its direction, and its story. 
 thankfully, the obscurity that"" blue velvet"" relies on is enough to make this film enjoyable. since its elements are so originally weird, you never know what will happen next. 
 this is the main goal of a movie; to be spontaneous and surprising. 
"" blue velvet"" miracuously succeeds at this even though it contains mediocre acting. 
 lynch creates such a hypnotic world that it is hard to resist his style of story telling. 
 the film starts off with the discovery of a severed ear by a college boy( kyle maclachlan). 
 from this point maclachlan finds himself involved with a lounge singer( isabella rossellinia) who has lost her son and husband to a kidnapping. 
 the plot is much more detailed than the aforementioned and this is what makes david lynch 's story telling so amazing. 
 maclachlan becomes involved in a forbidden relationship, in another relationship that could have been taken straight out of a high school flick, and he is put into the shoes of a drug dealer who has some wild adventures with some wild friends. 
 through these multiple stories, maclachlan lives multiple lives and as we follow maclachlan, we are introduced to a variety of interesting subplots. 
 lynch masterfully builds these subplots but he does not piece them all together in the very end and make a convenient crowd pleasing conclusion. 
 instead he leaves some ambiguity and forces those curious enough to get the real meaning to watch the film several several times. 
",positive,"The review is positive because the reviewer appreciates the film's unique and unpredictable elements, the director's storytelling style, and the interesting subplots. The reviewer also mentions that the film's obscurity makes it enjoyable and that it successfully achieves its goal of being spontaneous and surprising.",0.16475161380731562
"another' independent film', this comedy, which was brought by miramax for$ 5 million, is good fun 
. 
 favreau and vaughn 
( the lost world: jurassic park, 1997) play mike and trent, two everyday 20somethings on the lookout for women. 
 the film just basically follows their plight on the lookout for lurve, and along the way we get to meet some of their friends, see their attempts at chatting up girls, and just basically get a insight into their lives. 
 and all of this is great fun. 
 swingers does n't rely on huge special effects, or big name stars to provide entertainment. 
 no, it just has a great script and superb little known actors. 
 the script, by favreau, is great. 
 mike is always missing is girlfriend, who has n't called him for six months, and every time he meets a girl, he always end up telling her about the ex. 
 the audience feels for this pathetic little man, thanks to the great script. 
 vaughn is' the money'( swingers speak for' the best') as the womanizing trent, always on the lookout for a new girl. 
 some of his chat- up lines are awful, but he always seems to get the girl thanks to his' hard man' nature. 
 vaughns character also gets the best laugh in the film, towards the end in a diner. 
 the conversations that go on between mike and trent are great, but it never quite reaches tarantino standards( which i suspect the film was trying to reach.) 
 there are some excellent, laugh out loud jokes in the film, and some superbly funny set pieces( such as favreau cringe- worhy battle with a answer machine that always cut him off before he finishes his sentence. 
 embarrassing to him, hilarious to the audience.) 
 mike& trents friends are also good, although there characters seem a bit underwritten, and we never really learn as much as we would like about them. 
 although this is primarily",positive,"The review is positive because the reviewer enjoys the film's script, the performances of the actors, and the humor. The reviewer also appreciates that the film does not rely on special effects or big-name stars for entertainment, and instead focuses on the characters' lives and interactions.",0.18501662294096866
"there 's a scene somewhere in this film where one of the characters reads the book"" screenwriting made easy. 
"" 
 this is funny the first time just 'cause it is, but funnier as the film goes on since it 's totally ironic since the screenwriters of this inane film probably read it, outlined it and then wrote this film. 
 it 's like they took the sub- genre of the disaster pic, which can be fun and hokey at the same time, and then forgot one of the greatest parts of them: the stupid, eccentric characters. 
 yes,"" the poseidon adventure"" is crap, but it 's fun 'cause of all the stupid, eccentric characters. 
 and"" earthquake, 
"" my god! 
"" earthquake"" has got to be one of the worst movies of all time, but at least they had the joke of having charlton heston sleeping with genevieve bujold. 
"" volcano"" takes a semi- intriguing yet stupendously inane plot( a volcano no one knew about suddenly errupts one fine morning and then erupts again later then stops... 
 only it 's in, dare i say it? 
 l. 
 a!!!) 
 and then puts no stupid, stereotypical, eccentric characters in it. 
 they 're just stupid. 
 and the actors are all good ones. 
 tommy lee jones is great, an oscar winner, and a member of the men in black( my vote for what should be the coolest movie of the summer). 
 anne heche is a good indy actress. 
 don cheadle stole the disappointing"" devil in a blue dress"" from denzel 's feet. 
 and gaby 's one of the few good teenage actors. 
 but they get nothing to do but act dumb and scream at what 's going on. 
 they do their best, god bless them, but they 're all lost in the fake magma( only don cheadle gets an interesting part 
 and he 's the greatest part of the film). 
 there 's no real suspense here 'cause you do",negative,The review is negative because the reviewer criticizes the film's lack of interesting characters and the actors' performances. The reviewer also mentions that the plot is inane and that the film lacks suspense. The reviewer also criticizes the film for being one of the worst movies of all time.,0.27249262597559964
"at the outset of swordfish, john travolta 's gabriel shear is pontificating about the status of american cinema today. 
 basically, he says, it boils down to a lack of imagination among the majority of writers. 
 how ironic, as travolta seems to be describing his latest venture. 
 swordfish is loud, violent and amoral. 
 it has the audacity to justify murder and mayhem in the name of sustaining our way of life. 
 and how does travolta 's gabriel plan to do this? 
 by robbing billions from his own government and using the funds to out- terrorize terrorists. 
 swordfish is a very cynical movie. 
 it relies on an audience 's perception of our leaders as ineffectual and duplicitous and on terrorists as non- human, faceless entities not worthy of compassion or consideration. 
 the movie 's plot is preposterous with enough illogical leaps that if the film ever slowed down, you 'd actually see how ridiculous it all is 
. 
 this is a live- action road runner cartoon, moving so quickly that it 's over before you can catch your breath to ask any reasonable questions. 
 the storyline revolves around super hacker stanley jobson( hugh jackman), recruited by gabriel to crack the government 's computer codes so gabriel can gather billions for his anti- terrorist campaign. 
 talk about whacked- out patriotism. 
 my objections to swordfish are many. 
 the body count is high, but that is expected in a movie of this sort. 
 it 's becoming a bore watching anonymous soldiers, police officers and government agents blown to bits. 
 another example is the family dynamics between stanley, his 10-year- old daughter and his ex- wife. 
 stanley, though having served time in prison for hacking, is shown as a loving and caring father, forbidden by his ex to see his little girl. 
 audience animosity is immediately created for his former spouse by showing her as a drinker and smoker who also sometimes stars in her new husband 's adult films. 
 thus when she is found murdered late in the movie, neither stanley nor",negative,"The review is negative because the reviewer criticizes the film's plot as preposterous and illogical, and the film's justification of murder and mayhem. The reviewer also mentions that the film is very cynical and relies on negative perceptions of leaders and terrorists. The reviewer also criticizes the high body count and the portrayal of family dynamics in the film.",0.05600534229299077
"senseless 
( r) marlon wayans is a very talented physical comedian, and it is that gift that brings senseless moments of life. 
 alas, moments are simply 
 that, moments, which are not enough to lift this fantasy/ comedy above its one- joke premise. granted, that one joke is initially amusing. 
 when wayans 's darryl witherspoon, an economics major at stratford university, hits some dire financial straits, he becomes a guinea pig for a experimental drug that heightens all five senses. 
 after some initial side effects and problems controlling his superhuman senses, darryl learns to enjoy the benefits of his abilities and uses them to land a position at a highly esteemed corporate firm. 
 at this point, the film sounds more like senseful than senseless, but through some turns of the plot, darryl finds himself only able to use four of his five senses at once, essentially leaving him -- yes -- senseless. 
 this sets up some showcase moments for wayans 's gift for physical comedy, especially when darryl loses his sense of feeling and his body goes completely, hilariously limp. but these gags, and the gag behind the entire movie, 
 quickly grows stale. 
 once darryl is shown without the use of all of the senses, instead of exploring any new comic territory, director penelope spheeris and screenwriters greg erb and craig mazin 
 take the easy way out and simply recycle each form of senselessness. 
 wayans approaches each go- round with gusto, but by this point he 's simply treading water for the rest of the film 's unfunny duration. 
 senseless would not be as problematic as it is if it did n't strive to be anything more than a comic trifle. 
 however, the raucous and often raunchy comedy is wrapped in a blanket of bogus sincerity. 
 darryl goes through the experiment in order to help his cash- strapped family, and this"" serious"" angle seems to come from an entirely different movie. 
 unlike wayans 's last starring vehicle, the surprisingly effective( and serious) the 6th man, the"" emotional"" content",negative,"The sentiment is negative because the reviewer criticizes the movie for its one-joke premise, stale gags, and unfunny duration. The reviewer also mentions that the movie's attempt to be more than a comic trifle is problematic and its sincerity is bogus.",0.08313389902290569
".. 
 it 's certainly more than just a monster story.. 
""- kenneth branagh, director/ actor/ co- writer of mary shelley 's frankenstein. 
 kenneth branagh 's new motion picture had to compete with all the previous frankenstein- films made throughout the years in almost every part of the world, including the most controversial version of them all- directed by james whale. 
 the dark and stormy nights, the lightning bolts, the charnel houses of spare body parts, the laboratory where victor frankenstein stirs his steaming cauldron of life are effectful. 
 but the center of the film, quieter and more thoughtful, contains the real story. 
 horror- fans will probably be disappointed by the total lack of horror. 
 branagh has instead concentrated on serious issues: morality, philosophy and human elements of the story, and not on old fashioned horror cliches. 
 his version is much closer to the book than all the previous adaptions of the classic novel. 
 the film begins and ends somewhere in the arctic ocean. 
 the year is 1794. 
 a bold captain is steering his ship through the unknown waters. 
 his gole is to reach the north pole at all costs. 
 as the ice closes around his ship, a figure appears on the horizon. 
 it 's a man. 
 exhausted and on the brink of death he approaches the frightening crew. 
 his name is victor frankenstein( kenneth branagh) and his story is so terrifying that it will scare everyone from venturing into the unknown. 
 the myserious stranger begins his tale, or more precisely his confession, in geneva, 1773. 
 he is remembering his childhood and youth. 
 laughter, banquets and parties- a happy life, without troubles or concerns. 
 here victor lived with his father( ian holm), mother( cherie lunghi), his surrogate sister( helena boham carter) and his servants in happiness and harmony. 
 this idyllic lifestyle is suddenly changed. 
 like thunder from a quite sky, his mother dies, giving birth to his youngest brother",positive,"The sentiment is positive because the reviewer praises the director's focus on serious issues and human elements of the story, rather than relying on old-fashioned horror cliches. The reviewer also appreciates that the film is closer to the book than previous adaptations.",0.25186892625631746
"i want to be involved in show business one day. 
 and i refuse to do any sequels to any movie i may make because i believe they only get worse. 
 this movie proves it for me. 
 i was a little worried about the last batman film, 
 as i thought joel schumaccer, taking over from tim burton, would screw it up. 
 i also assumed val kilmer would screw up as bruce wayne. 
 they did n't. 
 kilmer did a good job, and the cast was left to carry the movie, which they did( even jim carrey as the riddler and i ca n't stand jim carrey), because schumaccer messed up the direction with his glitzy gotham and his awkward camera angles. 
 this film is different. 
 the cast is still impressive, but here, 
 not only does schumaccer mess up with the direction 
( he 's one of those directors who 's good with actors, terrible with camera angles), but writer akiva goldsmith does n't really give an impressive cast anything to do. 
 the cast is impressive: clooney is a surprisingly good wayne/ batman, o'donnell is a crafty robin as usual, they could 've casted somebody better as batgirl( my friend likes neve campbell), but silverstone is not bad, and thurman is a good poison ivy. 
 the major problem is schwarzenegger, who is a terrible freeze. 
 his accent is so heavy, you ca n't understand what he says, and the trouble with action stars like him is they can not act 
, 
 and they know it, but they figure that if they flex their muscles, say a limited amount of stuff, and kill a bunch of guys, then they figure nobody'll notice. 
 that 's the trouble with me, 
* i* notice. 
 schwarzenegger does not deserve billing over clooney, or as much money as he got for this, but hollywood thinks he does. 
 patrick stewart was the person i 'd heard that was considered to play freeze, and he would 've been so much better. 
 or",negative,"The sentiment is negative because the reviewer criticizes the direction of the movie, the writing, and the performance of Arnold Schwarzenegger. The reviewer also expresses disappointment with the casting and the lack of substance in the script for the actors.",0.6586415055874247
" 
** be warned... 
 the following review contains some harsh language 
* 
** the blair witch project. 
 quite possibly the least scariest movie of all time. 
 if you want to see real terror on the big screen go back and watch any scene with jar jar binks in the phantom menace, because this movie is not scary or even remotely creepy. 
 my colleague and friend chuck dowling wrote that if less is more, then the blair witch filmmakers must have thought that nothing is more. 
 and this worked for him. 
 well, i 'm sorry, but nothing. 
.. is nothing!!!!! 
 nothing is not more. 
 it 's nothiiiiiinggggggggggg!!!!!!. 
 i do not pay 5 dollars to see nothing. 
"" nothing"" is free, available all around the world at a location near you. 
 i am absolutely in amazement that some people find this movie scary. 
 i could just discount them and say,"" well, i guess they are just pansy 
 chicken shits who are probably scared of their own shadow. 
"" 
 but i have intelligent friends who like this movie 
 and so that does n't hold water. 
 there must be some other reason. 
( then again, maybe my first thought is correct, i think i 'll try pointing their shadow out to them one day and test their reaction.) 
 when i hear people praising this film, i never hear them talking about what makes up about 97% of this movie: three kids bickering with each other about being lost. 
 they only talk about what might make up possibly 3 to 4 minutes of screen time. 
 this being a few very short night scenes where the kids hear some unscary sounds and another where they shout"" josh!! 
"" over and over. 
 this film should not be called the blair witch project, it should more accurately be called three dumb and pisspoor filmmakers get lost... and argue with each other. 
 oh",negative,"The sentiment is negative because the reviewer criticizes the movie for not being scary or even remotely creepy. The reviewer also expresses frustration with the lack of action in the movie, referring to it as ""nothing"". The reviewer also criticizes the movie's focus on the characters arguing rather than on scary elements.",0.004628787552076167
"if you had a chance to create a genetically perfect child, would you do it? 
"" gattaca"" is a film which presents a future where society has answered"" yes"" to this question, but then ponders if this was actually the right decision. 
"" gattaca"" came out only a couple months following the first genetically engineered creature, the lovable dolly the sheep, and with this in mind, the film only becomes more frightening. 
 the way the realm of genetics is heading, it may only take a couple decades until the future"" gattaca"" presents becomes true. 
 contrary to the misleading trailers,"" gattaca"" is not a sci- fi thriller, in the way that there 's lots of murder, hitchcockian suspense, and chase scenes. 
 this is a quiet, sad film about intelligent theories. 
 in fact, the film seems like it would have been written by george orwell or aldous huxley( the latter who 's novel"" brave new world"" 
 featured genetically engineered children). 
 it 's a film that may likely become a cult hit to people who are frightened by a promise of shallow utopia, which is exactly what"" gattaca"" presents.. 
. 
 and the main reason 
 i dug it so much. 
 the story revolves around the genetically insufficient vincent freeman( ethan hawke), a man with high hopes but a 90% chance of heart problems, and a prospected life span of around 30 years. 
 as a child, he was put down because of the threats of genetics, while his younger genetically perfect brother, anton( loren dean), was promised whatever his heart desired. 
 vincent yearns to be an astronaut, but when he gets a job at a giant space company, it 's as a janitor( ernest borgnine plays his boss!). 
 but one day, he finds out that it 's probably possible that his desires can come true in the form of a business deal brought out by a black market geneticist( or something), german("" wings""' tony shalhoub",positive,"The review is positive because the reviewer appreciates the film's concept, storyline, and the way it presents a future where genetics play a significant role. The reviewer also praises the film's quiet and sad tone, and the intelligent theories it explores. ",0.17321102046372666
" jack frost,"" is one of those dumb, corny concoctions that attempts to be a heartwarming family film, but is too muddled in its own cliches and predictability to be the least bit touching 
. 
 this does not come as a surprise, since the studio that made it is warner brothers, who is on a current streak of one bad film after the other. 
 jack frost( michael keaton) is a struggling middle- aged rock musician who loves his wife, gabby( kelly preston), and 11-year- old son, charlie( joseph cross), but does n't spend nearly enough time with them. 
 when he receives a call from a music label that wants to hear him play, he has to cancel his planned family outing up in the mountains for christmas. 
 halfway there, jack has second thoughts, but on his way back home, is in a car accident and dies. 
 switch forward a year, christmas is approaching once again, and charlie and gabby are still having a difficult time coming to terms with jack 's death. 
 when charlie begins to play the harmonica his father gave him the night before he died, the snowman outside the house is taken over by jack 's spirit. 
 jack wants to spend some time with his son before the upcoming warm front melts him, but charlie desperately tries to prevent his melting demise. 
"" frosty the snowman,"" is a classic cartoon, and the idea of a snowman that is alive works splendidly when animated, but as a live- action film, it does n't work at all. 
 after a somewhat promising prologue in which the frost family is established,"" jack frost,"" quickly goes downhill, especially once the snowman comes into play. 
 since jack has been deceased for a whole year, you would think there would be many questions to ask him, such as,"" what happens after you die? 
"" 
 or,"" how does it feel to be a snowman? 
"" 
 but instead, the film focuses on a snowball fight subplot",negative,"The review is negative because the reviewer finds the film to be cliched, predictable, and not touching. The reviewer also criticizes the film's focus on a snowball fight subplot instead of exploring deeper questions related to life and death.",0.046133426369546635
