review,label,nle,max_shap_value
" dreamworks skg) running time: 2 hours starring robert duvall, tea leoni and elijah wood directed by mimi leder the first of the two asteroid movies coming out this year( the second is the macho armageddon) is actually a dull affair. 
 elijah wood plays leo biederman, who during astronomy class discovers that a large asteroid is heading for earth. 
 tea leoni plays a( rather crap) news reporter, jenny lerner, who soon discovers about this asteroid through a very long winded and boring way, and robert duvall plays the leader of a space crew, spurgeon tanner, who are planning to blow the asteroid out of the path of earth. 
 also featuring is morgan freeman as the president, and maximilian schell and vanessa redgrave as jenny 's father and mother. while many people will walk into the film expecting a big special effects fest with the asteroid blowing everything up( as the trailers seem to promise), the film is actually more of a character study, if a very poor one. 
 the main problem is that there are too many characters in the film, and not enough time to explore them all. 
 only the space crew are given any depth, jenny lerner, leo and the president are surprisingly 2d, and we never get to know these characters. 
 and because i could n't care for them, i did n't really give a crap if the asteroid killed them or not. 
 the script by bruce joel rubin and michael tolkin is horribly simple, and never really makes any interesting statements. 
 mimi leder, the former er director and director of the average the peacemaker( 1996), again directs in a ho- hum style, and never really gets any emotion out of a scene, which is a shame. 
 the cast are seemingly on autopilot, although tea leoni does gives a rather good performance, even if she acts a bit too dorky for her own good. 
 she seems uncommonly stupid for a journalist. 
 robert duvall is on autopilot with a underwritten role, he just seems to be in this film for the",negative,"The reviewer criticizes the movie for its lack of character development, simple script, and poor direction. The reviewer also mentions that the movie is a dull affair and fails to deliver on the promise of a big special effects fest.",0.07678023137024645
"seen may 2, 1998 at 3 
: 40 p. 
 m. 
 at the crossgates cinema 18, theater# 13, with chris wessell and sean o'shea for$ 5. 
[ theater rating: 
* 
** 1/2: very good sound, picture, and seats] the big- budget, mega- hype"" event"" movie is becoming so trendy now it is becoming a weekly routine instead of a seasonal one. 
 gluttony is hollywood 's favorite sin, but it is the movie- goers who pay the price by being dealt the same things over and over on an ever- worsening basis. 
"" lost in space"" is the latest such offering- a film 
 so poor it would be twice as good if it were mediocre 
. 
 it 's made up of every element of science fiction, but at no time does it evoke the slightest amount of wonderment 
 the genre was meant for. 
 audiences' attention spans are rapidly decreasing and as is the trend with such films, this one opens with a fast- paced space battle which serves not only as the most interesting scene in the film( probably because it has"" star wars"" written all over it), but as the producers' way of showing off their budget through the special effects. 
 battle scenes are worthless without tension, and since we have no idea what the setting is it 's impossible to care about anything that happens. 
 in essence, the entire segment works like a teaser for an arcade game, not a piece of filmmaking. 
 we meet the robinson family- a family of five that does not get along but has been chosen to act on earth 's behalf in effort to find another planet worthy of colonization due to the exhausting of our natural resources. 
 each member of the family has a special trait and personality, and yet none of them seem like actual people. 
 professor john robinson( hurt) is the intelligent, quiet leader who has devoted so much time to his work his family and marriage are suffering without his realizing it",negative,"The review criticizes the movie ""Lost in Space"" for its lack of originality, poor storytelling, and lack of character development. The reviewer also mentions that the movie is filled with cliches and lacks the wonderment that is expected from a science fiction film.",0.09731133953638829
"the only thing worse than watching a bad movie is realizing that the film had a lot of potential and could 've been effective. 
 such is the case with_ urban legend_, the new horror film from first time director jamie blanks. 
 the idea behind the movie is that the mad slasher of the film muders people according to various urban legends. 
 examples include the killer in the backseat of the car and person getting calls from inside her house. 
 the killer wears one of those l. 
 l. 
 bean parkas with the hood drawn completely up 
, so you ca n't see the face. 
 i guess halloween masks are out of style for psychos these days. 
 anyhow, the premise is certainly a nifty one and the opening scene is spooky and atmospheric. 
 it 's a very good setup that promises more chills to come. 
 unfortunately, the film never takes off from there. 
 the movie takes place on a peaceful new england college campus. 
 like most slasher flicks, this one also centers around a young female main character whose friends are slowly killed off by a knife wielding maniac( or in this case an axe wielding maniac). 
 i 've always wondered why these killers do n't save themselves a lot of time and trouble and just go after the person they ultimately aim to kill. 
 after the fine first scene, the movie degenerates into a monotonous series of those annoying you- thought- 
 it- was- the- killer- but- was- just- 
 someone- else scares. 
 these are always accompanied by loud bursts of music. 
 i guess sudden, sharp music chords are what passes for terror these days. 
 the actual killer will attack at about every third music blast. 
 the slasher appears, attacks, the victim is eviscerated, and the tedious cycle appears anew. 
 false scares should always be used in moderation. 
 someone needs to tell director blanks that things like this just are n't as scary as they used to be. 
 this movie commits the biggest sin a horror",negative,"The reviewer criticizes the movie ""Urban Legend"" for failing to live up to its potential. The reviewer mentions that the movie starts off promising but fails to deliver, becoming monotonous and predictable. The reviewer also criticizes the director for overusing certain horror movie tropes.",0.19111052368791406
"my opinion on a film can be easily swayed by the presence of actors i love. 
 i love ralph fiennes. 
 i love uma thurman. 
 i love sean connery. 
 hell, i 'm even a big fan of jim broadbent and fiona shaw. 
 i saw the fantastic preview for the avengers nearly eight months ago, and i 've been eagerly awaiting the film ever since. 
 a few months into the summer, however, i noticed that its release date had been changed a few times, and that it had ended up in the mid- august dumping ground. 
 then, in this final week before its official release, i learned that it was not to be screened for critics. 
 and that the actors had not been plugging the film on late night programs. 
 and that it was directed by the same man who brought us the remake of diabolique. 
 my expectations fell to pieces when i learned all of these things. 
 the film i saw today did n't even meet those expectations. 
 this is a lousy, incoherent mess. 
 i would slam it harder, if it were n't for the nifty sets and the mere presence of all these fine, lovable actors. 
 but sets are ultimately empty, and the performances are completely uninspired. 
 that 's the main problem with the avengers: for all it 's hip- hop flash and tidal waves, 
 none of it feels the least bit energetic or inspired. 
 it 's like a chore, a bland exercise in superhero film making. 
 it also feels like its been cut to pieces, clocking in at 90 minutes and forgetting to close some of its own subplots. 
 this is just plain depressing. 
 the avengers is a film version of the popular 60s television show. 
 frequent readers of mine will not be surprised to learn that i 've never watched an episode. 
 i was n't alive then. 
 i do n't even watch television now. 
 i 'm very sorry that i do n't have this perspective, but, judging from the reviews i 've",negative,"The reviewer criticizes the movie ""The Avengers"" for being a disappointment despite having a cast of well-loved actors. The reviewer mentions that the movie is incoherent, lacks energy, and feels uninspired. The reviewer also criticizes the movie for not resolving its subplots.",0.061752784739478525
"if snake eyes were a dog, you 'd put it to sleep. 
 if it was a couch, you 'd put it out on the sidewalk, where it would sit for a week. 
 if it were your child, you 'd be reading military school catalogs. 
 if it were a ship -- no, it would n't be the titanic, that would imply glamor and tragedy -- it would be the exxon valdez. 
( personal side note 
: i saw this movie on the road during a houston business trip. 
 for whatever reason, my hotel 's cable system was n't showing the astros- braves game, which featured a randy johnson- greg maddux matchup. 
 this forced me to pay full price for snake eyes instead of watching a perfectly good baseball game for free -- so the invective, deserved as it is, should be seen in that perspective.) 
 snake eyes is supposed to be a mystery movie, and good mystery movies are supposed to leave you asking yourself questions on the way out of theater. 
 snake eyes is not a good mystery movie, but i had some questions: where 's the manager, and how do i get a re- admit pass? 
 if i fall asleep on the drive home and wreck my rent- a- car, can i sue brian de palma? 
 is it too late for the academy to revoke nicolas cage 's oscar? 
 will someone please 
( i 'm begging you) give gary sinise a role worthy of his talents? 
 and how, exactly does cage end up wearing the exact same shirt and tie as sinise does? 
 the first and most glaringly wrong thing with snake eyes is the trailer. 
 if you 've seen the trailer without seeing the movie, consider yourself fortunate. 
 the trailer is a work of sheer genius. 
 it manages to convey everything worthy of the movie -- the noteworthy steadicam work, the exuberance of cage 's performance as a thoroughly corrupt atlantic city policeman, the essential elements of the marginal plot. 
 the expert craftsman who pieced together",negative,"The reviewer criticizes the movie ""Snake Eyes"" for being a poor mystery movie. The reviewer mentions that the movie fails to engage the audience and leaves them with questions about the plot and characters. The reviewer also criticizes the movie's trailer for being misleading.",0.10296675272313069
"the last line( or near to that honor) is the great butler, alfred( the ubergod, michael gough) saying,"" i think we need a bigger bat cave,"" or something to that note. 
 that 's exactly what this film is- too big for its own good because it has too damn much. 
 cut batgirl out. 
 cut one of the villains. 
 it 's too much to handle in one dosage. 
 it 's so much that characters get left behind. 
 poor elle gets a mere 3 scenes and a subplot which is introduced but never finished in any way, shape or form. 
 and elle deserves better. 
 this is the fourth in the gigantic film series and the second from director joel schumacher. 
 it 's also the fourth worst in the series( and second worst from joel). 
 the series has been declining since its stunning debut, followed by the almost- as- stunning sequel and then the anti- climactic third one( first by joel). 
 this one 's not 
 anti- climactic- i knew it was gon na suck 
. 
 it 's up to joel to make it fun though. 
"" batman forever"" was fun. 
 this is a big bore of over- produced action sequences and shallow characters. 
 i mean, this one bit. 
 i 'm gon na put all the plot in one paragraph: mr. 
 freeze( ah- nold), who 's wife was dying of some disease, has become the new big villain these days. 
 he 's a huge ex- scientist who fell into some weird liquid( hello? joker?) 
 and now has a body temperature of a big fat zero and has a blue body. 
 batman( george) and robin( chris) fight him a bit but find they 're growing apart. 
 meanwhile, another villain shows up, poison ivy( uma!), who was a dorky scientist chick working on flowers in south america with a twistet scientist( john glover) who kills her",negative,"The reviewer criticizes the movie for being too big for its own good, with too many characters and subplots. The reviewer mentions that the movie is the worst in the series and criticizes the director for failing to make the movie fun or engaging.",0.09735990677848291
"writers: dennis feldman and jonathan hensleigh( based on the comic book by chuck pfarrer) starring: jamie lee curtis, 
 william baldwin, donald sutherland, joanna pacula, sherman augustus, marshall bell, cliff curtis, julio oscar mechoso 
 i suppose i 'm not extremely surprised that"" virus"" comes to us from a deciple of james cameron( john bruno), and if i strain real hard, i could even say that it 's an obvious given, particuarly looking from the standpoint of mr. 
 cameron 's early works. 
 in fact,"" virus"" is yet another in the long line of action/ horror/ paranoia thrillers from the"" aliens"" vein: a group of people are dropped into a mysterious situation only to find a mortally- threatening entity is out to get them, a textbook example hailing all the way back to the early talkies, and maybe even to the first pictures, albeit redeveloped by cameron in his 1986 blockbuster that earned him esteem and bigger budgets to come in his future. 
 no such thing will happen to bruno, whom i believe worked in some capacity on that quasi- landmark feature; while bruno may have studied under cameron 's wing for years and years, i 'm beginning to wonder at what capacity, and what exactly did he learn from him. 
 in fact,"" virus"" should at least be mediocre; 
 the fact that bruno could have worked under a man like cameron- a director who, if anything, just knows how to make a movie- and then make a film like"" virus"" is just another detraction fairly aimed at this z- grade schlockfest of a film, albeit a z- grade schlockfest with a respectable budget. 
 the film seems to not only borrow it 's plot from last year 's similarly- fated"" deep rising,"" but also from a clunkish b- movie from the' 80s called"" leviathan,"" an underwater thriller starring peter weller, richard crenna, hector elizando, and daniel stern about a group of miners who stumble upon an alien lifeform that was part",negative,"The reviewer criticizes the movie ""Virus"" for being a low-quality film despite having a respectable budget. The reviewer mentions that the movie borrows heavily from other films and fails to deliver a unique or engaging story. The reviewer also criticizes the director for failing to learn from his mentor, James Cameron.",0.10832913104935983
"deuce bigalow( rob schneider) cleans fish tanks. 
 yeah, 
 i did n't know that was a real job either. 
 one of his customers is antoine leconte( oded fehr), a successful gigolo. 
 when antoine has to go to sweden for three weeks, he lets deuce use his house to look after an ailing$ 800 fish. fooling around, deuce sets fire to the kitchen and smashes a$ 6000 fish tank. 
 after taking a try at one of antoine 's clients and earning$ 10, deuce decides to prostitute himself to raise the money to replace the fish tank before the fiery- tempered antoine returns. 
 enter t. 
 j. 
( eddie griffin), a pimp for"" man- whores,"" who arranges for deuce to service an assortment of women whose imperfections keep them from dating. 
 there 's an enormous woman( played by transvestite porn star chi chi la rue) who hides food in her clothes. 
 there 's claire( gail o'grady) whose narcolepsy causes her to fall asleep every few minutes. 
 tina( torsten voges) is so tall her face does n't fit on the screen, and ruth( amy poehler) has tourette 's syndrome and shouts obscenities without warning. 
 finally there 's kate( arija bareikis) 
 whose sorority sisters secretly paid her fare. 
 she seems perfect, and deuce quickly falls in love with her. 
( she does, we discover later, have an imperfection, but deuce decides it is n't important.) 
 deuce 's life is complicated by a bothersome cop( william forsythe) looking for information on antoine and by kate 's discovery of his man- whoring. however, neither threat generates much suspense. 
 the formula is so familiar that we know how it will end from the start. 
"" deuce bigalow"" is the first project from adam sandler 's company happy madison, the formation of which assures that we 'll be seeing the sandler style of comedy mass- produced at an increasing rate in years to come. be afraid. 
 be very afraid",negative,"The reviewer criticizes the movie ""Deuce Bigalow"" for being predictable and formulaic. The reviewer mentions that the movie fails to generate suspense and criticizes the movie's humor. The reviewer also expresses concern about the future of Adam Sandler's comedy style.",0.07319174561874998
"this is your definitive"" hollywood"" movie, extremely predictable, following the basic formula( a horrible ending), overzealous writing( meaning the writing was bad and seemed as if it were trying too hard to make it exciting, therefore making it look as if many things were merely tossed in there to fill space) 
 and if tommy lee jones and his lovable wise- ass character( of which we 've seen before in the fugitive and quite frankly, was n't used enough here), i 'm afraid the film would have been completely unbearable. 
 in this film, ashley judd plays a women who is wrongfully convicted of killing her husband while out sailing for a weekend. 
 while in jail she finds out that her husband really is alive and that he framed the murder on her. over money( how original). 
 while in jail she works out, exercises and basically does her best to get into near perfect condition. 
 now she has learned about a law titled"" double jeopardy"" stating that if she serves her full sentence and get out she could kill her husband and the law could not touch her( although there has been talk that this is not the way the actual law works). 
 now her po( parole officer), and a bunch of cops are chasing after her and are conflicted whether or not to believe her claims. 
 skipping over to the acting: the fact that judd is more of a looker than an actress( no offense, she has been good[ simon birch] and even very good to great[ kiss the girls] at times, in the past 
 and i believe may have the potential to be better... 
 but she 's terribly unconvincing in this and her performance seems stale and unsatisfying) 
 does n't really add to the movie at all; just takes away. 
 as i 'd said, jones was fine, although he did not have much to work with 
. 
 he was much more of a supporting character. 
 which is fine, and he handled it well; especially",negative,"The reviewer criticizes the movie for being a typical Hollywood movie, with a predictable plot and poor writing. The reviewer mentions that the movie tries too hard to be exciting, resulting in a lackluster and unconvincing performance from the lead actress, Ashley Judd. The reviewer also criticizes the movie's lack of originality.",0.08731505854547261
"dead- bang, an action thriller starring don johnson, lives up to its dumb title, or at least to half of it. 
 although dead- bang is definitely dead, it is anything but a bang; in fact, they should have called this one"" dead bore. 
"" in the film, johnson plays. 
.. 
 you guessed it... 
 a cop. 
 the role must have been really challenging for johnson since his character, jerry beck, is a gritty los angeles homicide detective, a real stretch from the slick vice detective johnson portrayed on"" miami vice. 
"" a la mel gibson in lethal weapon, beck is an emotional wreck, complete with violent outbursts, unscrupulous police methods, and a bleak outlook on life. 
 beck 's wife has just divorced him, and she is cutting him off from their children. 
 she will not even allow him to wish them"" merry christmas"" by telephone. 
 but beck 's family and emotional problems take a back seat to the action and thrills in dead- bang. 
 beck is investigating the brutal murders of a shopkeeper and a cop. 
 his investigation starts in l. a. and finally culminates and climaxes in oklahoma, where he has a violent showdown with the killers at a white supremacist camp. 
 virtually every aspect of dead- bang is inept and ineffective. 
 the plot is incoherent and full of holes. 
 the movie depicts beck 's investigation so clumsily that you never see the connections between his clues and his conclusions. 
 the action sequences in dead- bang are strictly third- rate, and the movie has absolutely no momentum or suspense. 
 i certainly expected more from long- time director john frankenheimer who directed the classic political thriller, the manchurian candidate -- as well as black sunday, seven days in may, and the french connection ii. 
 in all fairness to frankenheimer, however, i should note that most of dead- bang 's shortcomings seem to stem from its shabby script rather than from the direction. 
 dead- bang",negative,"The review criticizes the movie ""Dead-Bang"" for its incoherent plot, ineffective action sequences, and lack of suspense. The reviewer also mentions that the movie's shortcomings seem to stem from its poor script.",0.035938667629699377
"it was once said that in order to truly enjoy some of today 's movies or novels, you must' suspend disbelief.' 
 however, there is a distinct separation between opening your mind to ridiculous situations and believing a bunch of flat lies. 
 it came as no surprise to me to learn that huntingburg, indiana( where the film is set), does not have a mcdonald 's, a sears store, a statue of a man on a horse, nor even a dam close by. 
 even if you can ignore these somewhat' white' lies( even though the dam is crucial to hard rain 's plot); there is still a bunch of things that just do n't gel. 
 firstly, morgan freeman, possibly the greatest actor alive( after such films as driving miss daisy, the shawshank redemption and se7en), was cast as a shifty goon intent on stealing enough money for a healthy retirement. 
 he_ should_ have played the town sheriff, an experienced and somewhat intriguing policeman. 
 as a massive flood started by a dam accident overwhelms huntingburg, its residents presumably flee as the water level steadily increases. 
 i say presumably simply because we never know what happened to them; and it seems a tad strange that an entire town( with the exception of some folk who get introduced along the way) can vanish before the flood has actually started. 
 but nether the less, armored guard couriers tom( christian slater) and his uncle are carrying three million dollars in the back of their van. 
 with a heavy rainstorm causing depressing conditions and slippery roads, it does n't take long for the van to end up stuck amongst mud and water off the side of the road. 
 jim( morgan freeman) and a small gang of thieves locate the van and attempt to steal the three million dollars. 
 but of course tom is more than willing to save the day, so he takes the money and hides it elsewhere in town. 
 the local sheriff( randy quaid, whom most will remember as the drunken pilot in id4",negative,The reviewer criticizes the movie for its unrealistic situations and inconsistencies. The reviewer also mentions that the movie has a bunch of things that do not make sense and the casting of the characters is not appropriate.,0.04821541861215064
" 
 some houses are born bad,"" goes the haunting 's tag line, to which i must add,"" some movies, too. 
"" 
 nothing short of hiring a new cast, a more literate screenwriter, and a new director could have saved this tragically misguided adaptation of jackson 's meritorious novel. 
 the haunting is late entry summer dreck too slick to be creepy, and its seemingly endless stream of digital trickery and spooky ooky sound effects do n't frighten so much as numb the audience into submission 
- the film is like a rube goldberg contraption rigged to shout"" boo. 
"" fragile nell( taylor), bisexual theo( zeta- jones), and smiley luke( wilson) are three insomniacs who gather at the reputedly possessed hill house for an extended study on sleep disorders, hosted by professor marrow( neeson). 
 marrow 's secretly gathering data on their respective paranoid responses to his recount of hill house 's bleak history. 
 he 's not prepared for the very real apparitions that terrorize the crew, nell especially, who has some ancestral connection to the manor 's previous inhabitants. 
 taylor is thoroughly insufferable in her first big- budget lead. 
 for starters, her consistently dour expression sucks the life out of even the early scenes, when we 're introduced to the mansion and all its fun- house trappings. 
 her character is supposed to be depressed, having tended to an unloving mother for too many years, but taylor plays nell as supernaturally lame, alternately grouchy, mopey, wiggy and pathetic, and i kept wondering why the other characters did n't just ditch this bitch 
. 
 as for the obscenely photogenic zeta- jones, she breezes through her scenes with a wink and a smile and takes the scenery with her. 
 unfortunately, she 's saddled with some of the most unlikely dialogue the screenplay has to offer. 
 theo 's assessment of the house? 
"" 
 i love it! 
 sort of charles foster kane meets the munsters. 
"" who on earth would say that in place of"" citizen kane",negative,"The reviewer criticizes the movie ""The Haunting"" for its poor adaptation of the original novel, overuse of digital effects, and poor acting. The reviewer also mentions that the movie is too slick to be creepy and lacks suspense.",0.06730846028083898
"play it to the bone is a punch- drunk mess of a movie. containing a good cast but awful acting; an interesting premise but terrible execution, ron shelton( white men ca n't jump) gives us a rocky story with not one rocky 
 but two. 
 rocky no. 
 1 is vince boudreau( woody harrelson, edtv), a bald, tattooed, newly converted christian, whose idea of christianity is not using the name of christ as a curse word. 
.. 
 something that he has not yet successfully achieved. 
 rocky no. 2 is caesar dominguez( antonio banderas, the 13th warrior), best friend of vince who is currently dating vince 's ex- girlfriend, grace. 
 both men are nearing the end of their"" almost"" careers when a fluke provides them with a redemptive opportunity. 
 when both fighters of the undercard of a vegas based mike tyson title fight become incapacitated, the fight promoters need to find a quick replacement. 
 our boys are tapped to fight each other, the winner of which is"" promised"" a shot at a future title fight. 
 the film is divided into two sections. 
 at first, we have a buddy road picture as our two heroes, in grace 's"" sassy grassy"" green muscle car, travel through the desert to vegas in order to make the fight scheduled for that day. 
 along the way we learn about their pasts and the opportunities that have come and gone by. 
 once in vegas, the movie settles down to the effectively staged fight sequences between vince and caesar. 
 both mr. 
 harrelson and mr. 
 banderas have provided us with stunning characterizations in the past, 
 not that we 'd know it from their work here. 
 mr. 
 harrelson is uncomfortably awkward, apparently never having gotten a firm handle on vince. 
 the christian conversion angle simply falls flat and unbelievable. 
 mr. 
 banderas is uncharacteristically non- charismatic as caesar. 
 weak and ineffectual, there is little life in his screen performance. 
 the other",negative,"The reviewer criticizes the movie ""Play it to the Bone"" for its poor acting and execution. The reviewer also mentions that the characters are awkward and uncharismatic, and the Christian conversion angle falls flat and unbelievable.",0.13246682748038288
"i have no real tangible proof of this, but i swear that there are a lot of producers in hollywood who adamantly believe that if you take a bad script, written by a bad writer and give the project it to an equally bad director, then it is actually possible to make a good movie. using their logic, all that really needs be done to change the bad movie into a good movie is cast a bunch of super- famous actors and provide an almost unlimited production budget. 
 this is the only way i can fathom how 20th century fox hired jon amiel in order to direct this eighty million dollar waste of my time 
( not counting the time it took me to get to and from the theatre). 
 now, before i continue to ferociously attack what 's wrong with this film, i just want to point out that one of the reasons it fails so miserably is because it does have the potential to be an exciting thriller. 
 catherine zeta- jones plays virginia baker, an insurance investigator tracking down an infamous art thief named robert macdougal( sean connery). 
 if you 've ever seen any hollywood blockbuster before, i really do n't have to spend too much time on frivolous plot details: the two team up for various jobs, stealing various things for various purposes. 
 the problem we come to is that we 've all seen this a few billion times before and this film does n't break any new ground in the big- budget/ hollywood/ action genre. 
 the result is that the entire production feels contrived 
. 
 i 'm going to be completely honest here: pretty much the only thing keeping me awake throughout the run- time was looking at catherine zeta- jones. 
 now while this may be a compliment for ms. 
 zeta- jones, it certainly is n't for either the writers or the director, who are not nearly as clever as they think they are. 
 just about the most profound thought they can inject into this film is when they have macdougal lecture baker on the semantic difference between"" entrapment",negative,The reviewer criticizes the movie for its lack of originality and contrived production. The reviewer also mentions that the movie does not break any new ground in the big-budget Hollywood action genre and the only thing keeping them awake was looking at one of the actresses.,0.08275577460437977
"when i originally saw the trailer for"" analyze this"" a few months ago, i must admit, 
 i thought it looked kind of lame. 
 and then when the commercials started popping up a week or two ago, i thought it looked outright bad 
. 
 but then when"" analyze this"" finally opened a few days ago, an odd thing happened. 
 it got great reviews. 
 critics were proclaiming it"" hilarious"" and a"" dead- on parody of mob movies"". 
 well, with praise like that, i figured, it must be good 
 and so i headed off to the theater. 
 you know that expression that says always trust your gut instincts? 
 well, turns out that expression is more valid than i ever gave it credit for. 
"" analyze this"" is slow, unfunny, and badly acted. 
 do n't get me wrong, i think that deniro is one of the top ten greatest actors of the century, but he is just out of his league here. 
 i think the problem is he did n't quite know how to approach this material. 
 he plays his character, mob boss paull vitti, somewhere in between the realm of comedy and drama. if he had played the character straight, along the lines of leslie nielson in the"" naked gun"" series, he probably would have been a lot more successful. 
 as it is, though, he plays the character completely serious at some moments, and for laughs at others. 
 this does n't work. 
 it creates an uneven character that never breaks out of the deniro mold; you always know it 's him. and the movie is badly paced, too. 
 it never takes off. 
 it just crawls from one scene to another without any forward momentum. 
 i think the blame for this should be placed on the script. 
 it 's obvious the writer had a good idea for a movie, mob boss faces breakdown and needs the services of a psychiatrist, but once this is established, the movie does",negative,"The reviewer criticizes the movie ""Analyze This"" for its slow pace, lack of humor, and bad acting. The reviewer also mentions that the movie is badly paced and the script is to blame for this.",0.21451999476840894
"jean- claude van damme movies tend to be, if nothing else, a lot of mindless fun. 
 his latest film,"" knock off,"" skips on the fun part leaving a wildly incoherent exercise that is, well, simply mindless. 
 you ca n't really blame van damme. 
 no one, i suspect, has ever expected"" the muscles from brussels"" to contribute a heartfelt performance brimming with introspection and delicate shades of gray. 
 and even his sidekick co- star,"" saturday night live"" alumnus rob"" makin' copies"" schneider, does what 's expected of him, although neither appear to want the role of straight man. 
 no, 
 the problem with the film is its direction. 
 the first five minutes of the film are incomprehensible... 
 and it goes downhill from there! 
 five hundred characters, it seems, are introduced within the first fifteen minutes. 
 van damme does n't land his first kick until after thirty -- too late for most action fans -- and by the time the hour mark has rolled around, 
 your jaw will be on your cup holder and you 'll be wondering why you elected to spend seven dollars on this mess 
. 
 director hark tsui, whose previous film was the van damme/ dennis rodman teamed"" double team,"" films at such a frenetic pace that it 's hard to know what 's going on 
, who 's on whose side, and what the point of all this is. 
 faster than you can yell"" fruit stand! 
"" 
 we 're watching a crazed rickshaw race with schneider being bounced along by an energetic van damme. 
 when schneider starts whacking van damme in the behind with a four- foot eel while enthusing"" move your beautiful big ass,"" the movie takes an unprecedented turn to the bizarre. 
 every now and again"" knock off"" will deliver some truly ingenious directorial flourishes -- inventive camera shots and angles, wild rides down gun silencers and from the tops of buildings to the sprawling street below, revealing cut- ins",negative,"The reviewer criticizes the movie ""Knock Off"" for its incoherent plot and frenetic pace. The reviewer also mentions that the movie is hard to follow and does not provide enough action for fans.",0.19192967056618865
"in"" twilight,"" a ex- alcoholic, ex- cop, ex- husband, ex- private- eye, harry ross( paul newman), works for a pair of aging hollywood actors, catherine( susan sarandon) and jack ames( gene hackman). 
 jack is being blackmailed, and he asks harry to deliver the payoff. 
 instead of the blackmailers, harry finds a dying ex- cop( m. emmet walsh). 
 as more bodies begin to pile up, harry realizes that he will have to solve the disappearance of catherine 's first husband twenty years earlier to find out who 's willing to kill to keep that secret buried. 
 newman. 
 sarandon. 
 hackman. 
 with an a- list cast of oscar laureates like that,"" twilight"" would seem very promising. however, the script is tired and predictable 
. 
 it would serve well as a tv- movie- of- the- week, possibly with some 1970 's detective hero reprising his role. 
 the appeal of the project for its stars and its director, robert benton, is nostalgia. 
"" twilight"" wants very much to be a 1940 's film noir with alan ladd or dick powell. 
 all of the standard tropes are here: a hard- boiled p. 
 i. 
 among the rich and beautiful whose glamour hides sinister secrets, a femme fatale who tempts and confounds the hero, shadowy figures shooting from doorways, dead bodies confronting the hero at every turn, cops dogging his path and interfering with his investigation. 
 the script offers little originality, and 
 co- authors benton and richard russo seem unaware that what was original in 1948 is a clich? in 1998. 
 elmer bernstein 's score is hauntingly melodic and could have been drawn note- for- note from a vintage noir. 
 the lead actors try hard- none of the three has every made less than a full effort, even when burdened with a bad script. 
 they try to invest every line and gesture with meaning, and they create a",negative,"The reviewer criticizes the movie ""Twilight"" for its tired and predictable script. The reviewer also mentions that the movie lacks originality and seems to be a cliché. The reviewer also mentions that the lead actors try hard but are burdened with a bad script.",0.4232683460226749
"there was probably a good reason that the warner bros. 
 studio chose not to allow critics to view this steven seagal film when it first opened. 
 and, after seeing this piece of toxic waste, i now know why. 
 this movie is by far the worst offering that has hit the screen since possibly those ernest movies years ago. 
 fire down below centers its story on a little mining town in god 's country, somewhere in eastern kentucky. 
 it 's beauty and natural goodness is being slowly destroyed by an uncaring mining magnate( kris kristopherson, who constantly looks like he wants to kill his agent for getting him this role). 
 it turns out that he 's filling the mines throughout kentucky with toxic waste for a tidy profit. 
 seagal plays jack taggert, an aikido- versed, fighting machine, who is an agent with the epa. 
 no... not the cia nor the fbi nor the nsa. 
 it 's the environmental protection agency. 
 i had no idea that epa agents were trained to be killers! 
 taggert is sent to find the perpetrators and to bring them to justice. 
 written by someone named jeb, i could already envision the stereotypes of incestuous relationships, banjo- picking preachers, and dumb- as- nails rednecks. 
 but the script puts seagal right smack dab in the middle of all of these scenarios as he tries to discreetly fit in. 
 seagal 's idea of a disguise is a long- length$ 1000 leather jacket. 
 but to get closer to the kinfolk, he will fix people 's porches for free. 
 that 's another great epa asset- teaching agents how to fix porches. 
 slow and plodding, this project is a total mess. 
 the sometimes allure of watching seagal is watching him outmaneuver enemies that outnumber and outgun him like in under seige. 
 here, his bravado basically turns into bullyness. 
 townsfolk who are foolish enough to challenge seagal are quickly subdued. 
 fight scenes are quick and senseless and offers no enjoyment value whatsoever 
. 
 and his",negative,"The review criticizes the movie for being the worst offering on screen, comparing it to toxic waste. The reviewer also mocks the plot and the characters, indicating a lack of enjoyment and appreciation.",0.06636448589551704
