id,question,choice_0,choice_1,choice_2,choice_3,choice_4,label,human_expl_open-ended,nle,max_shap_value
d2ef6e4219df1f8d3b90e9d9a810d42c,What do dogs need to get so they behave appropriately?,trained,they will marry,require water,need food,get lost,0,TRAINED DOGS WAS NEED TO GET  THEY BEHAVE  APPROPRIATELY,Dogs need to be trained to behave appropriately. The other options are not directly related to a dog's behavior.,0.2865527293179184
d4c00a2c6fea19ec225652f967a276e2,"The bird was tired, where did it land?",cage,sky,on the head of a man,roof,countryside,3,Birds perch on a roof,"The bird was tired and needed a place to rest. Among the given options, the roof is the most likely place for a bird to land when it's tired.",0.20967721054330468
0307fa64cb2a6c1773684b0a4d3f56e2,Where could you go on top of a superhighway?,city,rural area,cyberspace,computer network,industrialized country,4,"Computer networks and cyberspace are virtual, not physical","An industrialized country is the most likely place to find a superhighway. The other options like city, rural area, cyberspace, and computer network are not specific enough or not related to the context of the question.",0.27833471074700356
9ae1e8c0355bd6db55c102066e63599b,Where is a pack horse likely to work?,women's literature,race track,belmont park,dude ranch,a movie,3,dude ranch is a pack horse likely to work,"A pack horse is typically used for carrying goods or people, often in a rural setting. A dude ranch, which is a type of ranch catering to tourists, is the most suitable place for a pack horse to work among the given options.",0.3312936229631305
b3cbfdccf69322f93fa7317aacc2cca8,What causes someone to stop driving immediately?,traffic jams,wheels turning,lack of fuel,illness,tire wear,2,"Without fuel, you can't drive anywhere and will stop almost instantaneously.","Lack of fuel is a direct cause that would make someone stop driving immediately. The other options like traffic jams, wheels turning, illness, and tire wear might affect driving but not necessarily cause an immediate stop.",0.11555098684038967
48f97037c22ef4f7965f3205e25a890c,"The child was asked where his ear is, what did the child respond with?",person's head,serial killer's bedroom,ground,side of head,missing,3,The location of ears is the side of the head.,The child was asked about the location of his ear. The correct and most logical answer is 'side of head'. The other options are either incorrect or irrelevant.,0.29395297123119235
414433a6ef515ef5e12fb222200c4ca2,"The training explained his job was to serve customers, whatever they needed he should do what?",help,come back,smile,money,pay to,0,"If his job was to server customers, he should help customers with whatever it is that they need.","In the context of serving customers, the most appropriate action would be to 'help' them with whatever they need. The other options like come back, smile, money, and pay to are not directly related to serving customers.",0.30731065245345235
0a2af0971719ef98121dddf0187045ea,"The student was attending a lecture on engineering, what was he hoping to do?",become smartet,inspiration,gain knowledge,go to sleep,gaining knowledge,2,Because a lecture is where you go to grow intellectually,"The student attending a lecture on engineering is most likely hoping to 'gain knowledge'. The other options like become smarter, inspiration, go to sleep, and gaining knowledge are either grammatically incorrect or not directly related to the context of the question.",0.34443416842259467
f8f986a34c416cba04d346fd3f8bea04,If there is no windows in the area where are you likely to find a fire extinguisher?,house,stairwell,school bus,window,garage,1,if there are no windows in the area one might find a fire extinguisher in a stairwell,"In an area with no windows, a fire extinguisher is most likely to be found in a 'stairwell'. This is because stairwells are common areas that are easily accessible in case of a fire. The other options like house, school bus, window, and garage are not specific enough or not related to the context of the question.",0.17287389165721834
3d9b7ab6f887f329deea37ed37c516ae,Where would a sofabed be used only for guests?,sitting room,living room,basement,dinning roam,spare room,4,"While it is possible a sofabed would be in a living or sitting room, a spare room is the likeliest room for sleeping.",A sofabed in a spare room would be used only for guests as it is not a commonly used space in the house.,0.2696970612742007
7eefa2b5fea739ab52ddb0d9830e90a4,"She tried to show her grandma she could look up the restaurant's information on her smartphone, but the old lady wanted to just use the what?",yellow pages,new york,business sector,canada,big city,0,the yellow pages is the only option that would have that information,The old lady would prefer to use the 'yellow pages' to look up the restaurant's information as it is a traditional method of finding business information.,0.15848989132791758
4a463ca5b3485d87e256f287feb96128,"What is something not optional, that I have to do?",obligatory,mandatory,required,selective,compulsory,0,"If someone is obligated to do something, they have no choice but to do that thing.",Something that is not optional and that you have to do is 'obligatory'. This means it is required or compulsory.,0.23490660008974373
f498d5cc137e7e36766beeacfde99c4c,What would you need to do to start work if you do not work in your house?,walk in rain,sleep at night,go somewhere,rest,ride bus,2,If you work outside the house you will have to leave the house.,"If you do not work in your house, you would need to 'go somewhere' to start work. This could be an office, a worksite, or any other place of employment.",0.2813074691221118
67300a58441566e71a22923b78168a82,Where is building likely to be rapid?,urban area,home,town,rooms,office,0,Urban areas have quickly rising populations which require building to happen quickly.,Building is likely to be rapid in an 'urban area' due to the high demand for infrastructure and housing in densely populated cities.,0.34904869040474296
42d8c2c6cd46df84df7bf732a6dc5eb3,Dan is driving a car.  His foot presses the accelerator.  The car should be doing what?,moving,going someplace,getting somewhere,slow down,get sleepy,0,"The accelerator increases the gas, which causes the engine to rotate and the wheels to move.","When Dan's foot presses the accelerator, the car should be 'moving'. This is because the accelerator controls the speed of the car.",0.36110145784914494
5b1120e95b3040ff07bd2779de13dc49,What do you do to win when you compete against someone?,cheat,fair,sabotage,practice,in competition,3,TO MAKE SOME PRACTICE WAS HELP TO WIN THE OPPONENT,"To win when you compete against someone, you need to 'practice'. This will improve your skills and increase your chances of winning.",0.18500917288474739
a92af920549fca2315987c059f07e7d6,What would a paper be if the typing on the paper was made using foreign characters?,communication,indeterminate,carpal tunnel syndrome,communicating,japanese,1,intermijnate of the paper,"If the typing on the paper was made using foreign characters, the paper would be 'indeterminate' as it would be difficult to understand without knowledge of the foreign language.",0.2586732003837824
38e3317e9338da76801eb2f2dbfec605,"The ladies at the salon had plenty of curiosity, anytime someone came in they wanted to what?",examine thing,go to market,attend school,hear news,bad news,3,Latest Breaking news and Headlines on Turtle Beach Corporation (HEAR) stock from Seeking Alpha.,"The correct choice is 'hear news' because the context of the question suggests that the ladies at the salon are interested in hearing about the latest happenings or gossip when someone comes in, which is often the case in such social settings.",0.20856220554560423
765713f784ddc4197828f4646179ae88,"The machine was very intricate, it was quite an what?",box,apparatus,appliance,wash dishes,implement,1,An apparatus is a complex type of machine,"The correct choice is 'apparatus' because the context of the question suggests that the machine is complex and intricate, which is a characteristic often associated with an apparatus - a complex device or piece of equipment.",0.28429409209638834
25d9bf22ea1670e75373d8f32171b5ed,"The lady was eating less sweets and snacks, this did what to her weight?",defecating,reduced,will be fatty,becoming full,gaining weight,1,is the best option in all,"The correct choice is 'reduced' because the context of the question suggests that the lady's weight would decrease if she is eating less sweets and snacks, which are typically high in calories.",0.3512566853314638
f284e3f947618bf5ab1a8d26a4473cb5,What do you put on the surface covered with linoleum?,kitchen floor,house,furniture,mobile home,living room,2,"Furniture is placed on the floor, which is a surface covered with linoleum","The correct choice is 'furniture' because the context of the question suggests that furniture is typically placed on surfaces covered with linoleum, which is a type of flooring material.",0.20894570462405682
de13bee46aea2a9835d67c804a24403a,"The cows were enjoying the sunshine and solitude by the barn, where were they?",fairgrounds,countryside,on the moon,farmyard,give birth to dogs,3,"When I think of barn, I think of a farm so the barn would be in the farmyard.","The correct choice is 'farmyard' because the context of the question suggests that the cows are in a rural setting, enjoying the sunshine and solitude by the barn, which is typically found in a farmyard.",0.40882836119271815
e13aafcc0fa43f695280961f4b2bedd5,Where could you find a barbershop that is not in a separate building from other stores?,hair salon,small town,shopping mall,village,city,2,barbershop is located in vilage,"The correct choice is 'shopping mall' because the context of the question suggests that a barbershop that is not in a separate building from other stores is likely to be found in a shopping mall, where multiple stores are housed under one roof.",0.16676009690854698
ec68a2f88bd7c9dc8eb10f4ba7f8b23d,"While still on a trip there's pretty much only one place to unload your luggage, where?",at hotel,train station,ship,bus stop,bus depot,0,At hotel is where you in a trip will unpack your luggage.,"The correct choice is 'at hotel' because the context of the question suggests that when on a trip, the most common place to unload your luggage is at a hotel, where you would typically stay.",0.14952264702878892
3abd74682a160a71a63a9ca9a68895e8,Where is a student likely to be focused on computers?,library,space shuttle,mit,dormitory,post office,2,students often study computer software at mit,"The correct choice is 'mit' because the context of the question suggests that a student focused on computers is likely to be at a place known for its computer science program, such as the Massachusetts Institute of Technology (MIT).",0.37196869822219014
41b44760bb6ba25f05fe323d9b0cdd17,"Joe rented a loft, which is a type of what?",hunting lodge,soho,frame house,room and board,city apartment,4,A loft is commonly known to not be a free-standing structure like a house or lodge.,"The loft is a type of city apartment, not a hunting lodge, soho, frame house, or room and board.",0.21743609476834536
51242597b74f47722d13fbb6395143d5,"She got in the car after becoming inebriated, what did she cause afterwards?",fall down,arrest,pass out,flew out,death and destruction,4,You can only cause death and destruction. You cannot cause a or c answer choices.,"Driving while inebriated can lead to accidents causing death and destruction, not just falling down, getting arrested, passing out, or flying out.",0.2847039324697107
1a2d45c1be6a040611b3d127cbb4b465,I'm getting warm because I increased the thermostat in my bedroom.  What might I be doing soon?,feeling comfortable,overheat,increase of temperature,pleasure,starting fire,0,"With increased temperature, the room temperature will be warmer, providing more comfort.","Increasing the thermostat would make the room warmer and thus more comfortable, not necessarily lead to overheating, an increase in temperature, pleasure, or starting a fire.",0.17280383920297027
987e6a77557be0e3e4895a0380073764,"Sterotypically, people read the newspaper with their family early in the morning.  What is something else that people also do with their family when they first wake up?",aggravation,go  for a walk,zip cup of tea,drink coffee,eat breakfast,4,"Breakfast is done with family, coffee isn't always drunk with family","Eating breakfast is a common activity that families do together in the morning, not causing aggravation, going for a walk, zipping a cup of tea, or drinking coffee.",0.29081715270876884
4279383d2ed9350b7d0d46218de17b62,When you go to buy a sheep you will learn that it is what?,expensive,wolf,wool,goat,lamb,0,A sheep costs a lot of money.,"Buying a sheep can be expensive, it doesn't mean you're buying a wolf, wool, a goat, or a lamb.",0.11033371224766597
eb42ea300342aa104727ba1db4e4c8df,Where would you find a popular shopping mall?,buy clothes,suburbs,downtown,montana,large city,4,popular shopping malls are mainly found in large cities where more people are,"A popular shopping mall is typically found in a large city, not necessarily for buying clothes, in the suburbs, downtown, or in Montana.",0.3239955115132034
e73eef2f0c00ec5e10fb83c3b0377712,Where would a person go for a wound that wasn't urgent?,emergency room,library,injured person,patient,hospital,4,Hospital is the place where they have to wait if it was not urgent.,"For a non-urgent wound, a person would typically go to a hospital, not an emergency room, library, injured person, or patient.",0.2328353780321777
0e45fe9188dd9980e231c816e1c6f953,John played a brass drum very well.  He loved classical music and decided that he wanted to join what?,low notes,rock band,sing,orchestra,drum set,3,"If someone plays bass drum and enjoys classical music, they would want to be in an orchestra","Given John's love for classical music and his skill with a brass drum, he would likely want to join an orchestra, not play low notes, join a rock band, sing, or buy a drum set.",0.4655856122262776
2999054daa9643be1a605311b6cceb99,What is a corrupt government likely to lead to?,civilization,money,city,control,trouble,4,Because corruption is bad and will lead to trouble,"A corrupt government is likely to lead to trouble due to the misuse of power and resources, leading to societal instability and discontent.",0.3949481165036559
0b277724b2058ba8be5be6df2a1cf9ce,John noticed that there was a lot of dust in the room.  He cleaned off the place where food is served last.   Where might John have cleaned last?,shelf,library,table,fridge,refrigerator,2,Table is where you eat,John might have cleaned the table last as it is a common place where food is served in a room.,0.26943626534193754
ec54fd436eb356a142777fff4cb34746,James's yard had many rose bushes.  They were well kept because James was a very talented what?,backyard,plants,garder,beautiful garden,kew gardens,2,Old French conjugation varies significantly by date and by region. The following conjugation should be treated as a guide,James is likely a gardener because he keeps his rose bushes well kept. The term 'garder' seems to be a typo for 'gardener'.,0.28547192725818604
ff271d4c8449efa2a98a4c5d9a002c72,What would killing people make one of your victims do?,prison sentence,sadness,murder,feelings of guilt,die,4,If its a victim then killing them would cause them to die,"Killing people would make one of your victims die, as the act of killing results in death.",0.21380173368379474
c7c882f1e2c36b665a323b7287648628,How would you show someone that you are agreeing with them without getting close or speaking?,standing with them,handshake,nod and smile,nodding,shaking hand,3,I consider it the best option because they have to be more true,Nodding is a non-verbal way of showing agreement without getting close or speaking.,0.25790309766307473
c14e63ca8ca5e67b74ed7150aae6c48e,Where would you put a book after you buy it?,discount store,ground,university,house,antique store,3,you dont return it you must read the book,"After buying a book, one would typically bring it to their house for storage or reading.",0.32349036633968353
0ae2a98082a7a0bb81e00c31618a8180,What can giving assistance avoid?,feeling good,helpfulness,getting a job,trouble,death,3,"""giving assistance"" means helping to resolve a potentially troublesome situation","Giving assistance can help avoid trouble, as it can prevent situations from escalating or becoming more problematic.",0.2747571747750044
e74b833307707c334d92c106ed7195cc,"The vessel was taking in water, where did it need to go?",harbor,port,deeper,human body,ocean,1,The water in vessel to be transported to port.,"When a vessel is taking in water, it needs to go to a port for repairs to prevent it from sinking.",0.26811160356737673
6270c123f7910ce90b57f9221fa9a82b,Where do all marmot live before they are captured?,switzerland,spain,vancouver island,wilderness,australia,3,Marmots don't live in Australia or Switzerland,The correct choice is 'wilderness' because marmots are wild animals and they live in the wilderness before they are captured.,0.23644213238731027
b3b8bf3561ff5e3081180ab2d20ec505,Jane was a human who had to poop really bad.  But she couldn't because her ride was about to come in and she didn't want to miss it.  Where might she be?,bed,airport,mall,homes,bathroom,1,"being at the airport about to leave your flight, it was the only way to endure in your emergency going to the bathroom","The correct choice is 'airport' because the scenario described in the question suggests that Jane is waiting for a ride, which is most likely to be at an airport.",0.14017486572265625
4d0c4efc4f7475fd6b2e2ae6fc5df5b7,Where does a human likely not want to be?,jail,church,school,house,park,0,Park is a place for relaxation while church is a place for prayer. Jail is a place where people who commit crime are put and hence no one would like to stay in a small locked up room.,The correct choice is 'jail' because it is generally considered a negative place where people do not want to be.,0.3662576526403427
03b8a381a67906321c67f968b47b40af,What does one do when they play games?,try to win,learn,fun,dance,keep score,0,the goal of a game is to win,The correct choice is 'try to win' because the main objective of playing games is to try and win.,0.19723652070388198
591b076cd0c970c7dc6f923e89f45e1e,What is a nerd most likely to have a curiosity to do that others wouldn't?,listen to music,use television,find truth,design software,read book,3,"Nerds are typically a smart person, and software design done by smart people",The correct choice is 'design software' because nerds are often associated with having an interest in technology and software design.,0.21734723611734807
a425a788c5d2ac50816e5110b7d09911,"The attack took the player by surprise, he say the game was over and his opponent would win so he decided to just what?",work harder,cease fire,surrender,defend,defence,2,Since his opponent would win then he has to surrender,"The correct choice is 'surrender' because the player believes the game is over and his opponent will win, so the most logical action would be to surrender.",0.1985511276870966
dd2b979a40468ac1ed5a32ed19942d32,You will find many a cannon on what vessel full of criminals?,jail,fort,war museum,pirate ship,warship,3,criminals are definitely found on a pirate ship,"The correct choice is 'pirate ship' because the question refers to a vessel full of criminals, which is a common description of a pirate ship.",0.2617057543247938
48d50f1e0f1ffd866a17157a7f0cb4ec,People who make people now have what responsibility?,raise children,speaking english,pay bills,water plants,talk to each other,0,Having children creates a responsibility to bring them and educate them.,"The correct choice is 'raise children' because the phrase 'people who make people' is a metaphor for parents, whose responsibility is to raise their children.",0.29347053868696094
0f05a5790b8fbd8d9f6d5b1accd0f26e,"The fat man had only ran the length of the driveway, it was a start but he was already what?",fall down,dehydration,running,breathing hard,sweat,3,"Neither ""dehydration"" nor ""sweat"" makes sense grammatically after the phrase ""he was already.""","The question describes a man who has just started running and is already struggling. The phrase 'breathing hard' best describes this situation, as it indicates that the man is finding the exercise difficult.",0.12713836668990552
a8e19a0c506d61715accd9d871766335,"It was a cold morning, so staying staying in bed brought warm what?",resting,comfort,stubborn,bed sores,missing out,1,Being cold is unpleasant. So being under your blankets and comforter in bed is much more comfortable than being out in the cold.,"The question describes a cold morning where staying in bed brings warmth. The word 'comfort' best describes this situation, as it implies a sense of warmth and coziness.",0.41302551655098796
6b9050fed730a41a22185d5a2dcd3d16,What is it called when people are suspicious of their leaders?,fingers crossed,share things,sail boats,learn from each other,question authority,4,they do not trust what the authority is telling them to do,"The question asks for a term that describes people being suspicious of their leaders. The phrase 'question authority' best fits this description, as it implies skepticism or distrust towards those in power.",0.514823345001787
3b7b28a891831141a223cd2494dafc8f,If someone is hurting someone else what is likely to happen from the police?,anger,punishment,feel sad,sadness,suffering,1,it is their job to stop someone from hurting someone else,"The question asks what is likely to happen from the police if someone is hurting someone else. The word 'punishment' best fits this description, as it implies that the police will take action against the person causing harm.",0.3449075617827475
b78d398f50af2393fa46fdc5c8004836,What is an uncommon side effect of drinking alcohol?,death,become drunk,frequent urination,hangover,getting drunk,0,"Common side effects of drinking alcohol include becoming drunk and exclude death, as death is usually uncommon unless you poisoned yourself with a large amount of alcohol.","The question asks for an uncommon side effect of drinking alcohol. The word 'death' is the correct choice, as it is a severe and relatively uncommon consequence of alcohol consumption.",0.30877535440959036
50dde7abdc138e9a53f253ac0d60c37b,"The astronauts were trying to figure out how to get to the moon, where did they have to pas through first?",night sky,universe,atmosphere,outer space,air,3,". outer space The astronauts were trying to figure out how to get to the moon,where did they have to pas through first?","The question asks where astronauts have to pass through first to get to the moon. The phrase 'outer space' is the correct choice, as it is the region astronauts must traverse before reaching the moon.",0.3214672957547009
58b581613dab9081b2ca0b72ffd07e26_1,"The leading team was upset, they had stopped actively reaching advantage because they had grown too comfortable what?",encouraging,victory,being ahead,fall,winning,2,"Syntactically, the words ""victory"" and ""fall"" do not make sense in this context.","The question describes a leading team that has stopped actively reaching advantage because they had grown too comfortable. The phrase 'being ahead' best fits this description, as it implies that the team has become complacent due to their lead.",0.17922464665025473
e160e767d4f8d10c6d8ee519f2051071,"It was t he biggest concert in town, there wasn't an empty seat in the what?",theatre,building,show,airplane,auditorium,4,"A concert is a live music performance in front of an audience. The performance may be by a single musician, sometimes then called a recital, or by a musical ...","The question describes the biggest concert in town where there wasn't an empty seat. The word 'auditorium' is the correct choice, as it is the place where concerts are typically held and where all the seats would be filled.",0.18680541100911796
eec48f09c0480651fb8caa4660ef4ee7,"After waiting in long lines at the airport he finally got to the ticket checker, he got out his billfold to show his ticket and what?",wallet,mans pocket,identification,money,hip pocket,2,Identification is what is typically shown at an airport with a ticket.,"The correct choice is 'identification' because when checking in at the airport, after showing your ticket, you are usually required to show some form of identification.",0.18720231764018536
cdded14aedfc75e469ef0e0e800d91bd,"As he was looking sharp, how did his wife speak to him when she saw him in his new clothes?",inaccurate,inelegant,loudly,complimentary,dull,3,His wife praised him,"The correct choice is 'complimentary' because when someone is looking sharp or well-dressed, compliments are usually given.",0.19217917416244745
c13501c6f27f7cf5477a0afc8155c289,Where do people with the same faith meet?,synagogue,church,conference,car show,montana,0,people of the same faith would attend the same synagogue,"The correct choice is 'synagogue' because it is a place of worship where people of the Jewish faith meet. However, 'church' could also be a correct answer if the context was about people of the Christian faith.",0.2574930361006409
bbb8a417d7ce8601e4ddc6fbafb25f93,"A living person lays on their death bed, what awaits them soon?",expiration,massage,interaction,perspiration,respiration,0,"death bed,what awaits them soon?","The correct choice is 'expiration' because the phrase 'lays on their death bed' implies that the person is about to die, and 'expiration' is another term for death.",0.42761430121026933
2d6ce72c31b2e3b20cfedfdea0b8b991,"If you tried really hard to go to sleep sooner than normal, you would probably be trying to also what?",dancing,close eyes,rest up,dream,get up early,4,I got to bed early when i have to wake up early.,"The correct choice is 'get up early' because if you are trying to sleep earlier than usual, it is likely because you want to wake up earlier the next day.",0.16326158470474184
5346bb27d3353b5d0f75104f61212058,What do you have to pay when you are getting paid?,paying bills,you have to pay your debts,satisfaction,income tax,sorrow,3,Income tax is paid when being paid.,The correct choice is 'income tax' because it is a common obligation that people have to pay from their earnings or income.,0.37286338582634926
f264272065e6b62a196c2fc7d868e597,"Jenny answered the telephone because she couldn't stand the ringing. She shouldn't have though, because it wasn't here place.  She was just visiting. Where might she be?",party,hotel,friend's house,office,bedroom,2,"friend's house Jenny answered the telephone because she couldn't stand the ringing. She shouldn't have though,because it wasn't here place. She was just visiting.","The correct choice is 'friend's house' because the context implies that Jenny is in a place where she is just a visitor and not the owner or resident, which is likely to be a friend's house.",0.18662442942149937
59af676a5e79ad28bb77df03ce81c28a,"The nice lady nursed the injured and abandoned cat back to health, after recovery it went on to what?",dog,see king,sun itself,live many years,meow,3,"Implies the cat regained health, most relevant option","The correct choice is 'live many years' because after the cat has recovered from its injuries, it is expected to continue living for many years.",0.17744485702132806
cb927b4728411e953f3225b3452d65b1,What will a person who is a narcissist do when around other people?,put down others,get laid,acknowledgment,talk about themselves,accomplish goals,3,Narcissist are self obsessed and only worry about themselves,"Narcissists are known for their self-centeredness and excessive interest in themselves, hence they are likely to talk about themselves when around other people.",0.21714827429968864
3c4ea48ce584895fa85d5ee204e2444e,"A bad person places little value on being honest, acting without pretense or being what?",excellent,upright,premium,competent,sincere,4,I consider it the best option because they have to be more true,"A bad person who places little value on honesty and acting without pretense is likely to also disregard sincerity, as it is a trait associated with honesty and authenticity.",0.21046042430680245
20d4bbce075df3fd8c4f0cf21d4caa66,Where is a marmot known to live?,yellow pages,jungle,woods,hiding place,high mountains,4,Marmot used to live in the high mountains where no human exists.,"Marmots are large squirrels that are known to live in mountainous areas, hence the correct answer is 'high mountains'.",0.1808324297890067
bfb654485d8db62ce2dfdc8d52487619,"James bought two cats for emma during her chemo.  They cheared her up.  But the chemo wasn't working as well as it was supposed to, and Emma felt that they had come to something.  What did she feel they had come to?",find a friend,excrete,have cancer,cross roads,drink water,3,I consider it the best option because they have to be more true,"In the context of the question, Emma feeling that they had come to 'cross roads' implies that they had reached a critical or crisis point, which is consistent with the information that the chemo wasn't working as well as it was supposed to.",0.12451752414926887
08d4e9db24a83416e08f7dcf05f882eb,Why does the government impose taxes?,get money,school children,fraud,stop freedom,take money,0,the best way to get money from the people is to impose taxes.,"The government imposes taxes primarily to raise revenue for public spending, hence the correct answer is 'get money'.",0.2290817559696734
b1f0e6568395e4a2115cf2cc8193e494,Where could she go to find a big cat to see?,front door,residence,zoo,restaurant,barn,2,Becuase the zoo has big cats to see,"Zoos are places where people can go to see a variety of animals, including big cats, hence the correct answer is 'zoo'.",0.4052727879025042
80aee2e8ca04c2756f3d641b56b86e8e,What geological feature is made mostly of rock?,countryside,ground,street,mountain range,bridge,3,"Bridges and the ground have rocks in the composition, but aren't made mostly by it","Mountain ranges are large natural structures that are primarily composed of rock, hence the correct answer is 'mountain range'.",0.41561661567538977
323c1dfaaddd907b8dd2bea637b53c8b,"A gentleman is trying to relax, where is he likely to be able to do that?",meeting,club,meditation center,church,in bed,2,"he is able to effortlessly imitate the kind of interaction that will then ensue. ... If I think the date is going well, and you over-insist on splitting it then it","A meditation center is a place designed for relaxation and peace, hence it is a likely place for a gentleman trying to relax.",0.2796259189490229
b1c129b07462faa392fc7e1dd3b4d1c2,You've got all the hiking gear but your car wont start so you might have to head to the main road to do this for a ride?,waving thumb in air,hitting the next vehicle,plan,special boots,adventure,0,"Waving thumb in air is a universally recognized sign of hitchhiking, or, ""I need a ride"".","The correct choice is 'waving thumb in air' because this is a common gesture for hitchhiking, which is what you might do if your car won't start and you need a ride.",0.06464690441498533
eea427cb070de83b1af701c539af1918,Where is a good place to store a ladder?,garage,apple orchard,roof,backyard,hardware store,0,"A garage protects the ladder from the elements, and you cannot store personal property at a store.",The correct choice is 'garage' because a garage is a common place to store items like a ladder when they are not in use.,0.2773590851575136
a2e43967b726cf973cfd2245597d0930,"He knew he no longer wanted to keep the clothes, but they were still good so he decided to do what?",burn,give away,throw out,get rid,throw away,1,We should keep the clothes at all times.,"The correct choice is 'give away' because if the clothes are still good, it makes sense to give them to someone who can use them rather than throwing them away.",0.14278269209899008
553db36c913cf1ef41db4efdc6d5967e,"If you've been in a rut and busy, taking the time and eating breakfast could help you have a what?",dirty dishes,gain energy,bad breath,better day,gas,3,Taking the time to start the day properly with fuel to build energy during a stressful and busy time,The correct choice is 'better day' because eating breakfast can provide the energy and nutrition needed to have a productive and positive day.,0.20230480236932635
4af05354c48f43b17c9b4c7d9e0259b0,Where would you put a dog if it wants to go outside?,front door,porch,table,leash,toilet,1,The dog wants to go outside and the porch is the only choice that is outside of the home.,The correct choice is 'porch' because it is a common place to let a dog out if it wants to go outside.,0.20866457652300596
8e7766a2d8e1c2524546d15c5c5996e2,What is the purpose of a newspaper?,motivate,announce,inform,communicate,elongate,2,A newspaper is meant to inform the public on issues.,The correct choice is 'inform' because the primary purpose of a newspaper is to inform its readers about current events.,0.1822464051656425
8f18d462ed63aa475f8b4f690bd1ddaf,How do you figure out who wins when you play games?,learn,keep score,try to win,fun,require time to be kept,1,Calculate the Score difference and choose the win player or Team,The correct choice is 'keep score' because keeping score is the most common way to determine who wins in a game.,0.2692286469973624
2d5805d894bba224c5fe91e70b8c0f77,"A car was going from Florida to Ohio, what was it doing?",roll over,head north,flying,speed up,heading north,4,Ohio is north of Florida,"The correct choice is 'heading north' because Ohio is north of Florida, so a car traveling from Florida to Ohio would be heading north.",0.30778518645092845
ae66c0a73f9ebbd5750864e546aea2b1,Where do you see a shark in Australia?,deep ocean,maritime museum,pacific ocean,at the aquarium.,great barrier reef,4,The great barrier reef is in Australia.,The correct choice is 'great barrier reef' because it is a well-known location in Australia where one can see sharks in their natural habitat.,0.20130938687361777
97002c867dea1759fe57b55f87bcc2d5,"Sex is easy to get, but the easiest sex to get does what?",last hour,cloud judgment,a concussion,cost money,sell beer,3,"It's always guaranteed when it costs money, which is why it's the easiest to get.","The correct choice is 'cost money' because the question implies that the easiest sex to get often involves a financial transaction, such as prostitution.",0.2964929237496108
